,score,algorithm
0,17.57,nsgaii
1,13.74,motlboarm
2,10.04,mofpaarm
3,7.55,modearm
4,7.53,mopso
5,6.93,nshsdearm
6,6.0,mocsoarm
7,5.59,mossoarm
8,5.34,mocatsoarm
9,4.95,modaarm
10,4.95,mohsbotsarm
11,4.94,mogeaarm
12,4.92,mowoaarm
13,4.79,mogsaarm
14,4.79,mososarm
15,4.78,mowsaarm
16,3.99,moaloarm
17,2.91,hmofaarm
18,2.88,mosaarm
19,2.88,mocssarm
