,algorithm,support,confidence,cosine
0,mocsoarm,0.4966887417218543,1.0,0.7047614786024093
1,mopso,0.847682119205298,1.0,0.9206965402374976
2,nsgaii,0.09271523178807947,1.0,0.30449175980324894
3,hmofaarm,0.32450331125827814,1.0,0.5696519211398117
4,mosaarm,0.15894039735099338,1.0,0.39867329651105726
5,mosaarm,0.18543046357615894,0.9333333333333335,0.451848057057532
6,mosaarm,0.1986754966887417,0.39999999999999997,0.28190459144096375
7,mowsaarm,0.019867549668874173,0.6,0.33541019662496846
8,mowsaarm,0.08609271523178808,1.0,0.29341560154802276
9,mocatsoarm,0.847682119205298,1.0,0.9206965402374976
10,motlboarm,0.039735099337748346,1.0,0.19933664825552863
11,motlboarm,0.052980132450331126,0.06557377049180328,0.0589415561885106
12,mofpaarm,0.847682119205298,1.0,0.9206965402374976
13,moaloarm,0.4966887417218543,1.0,0.7047614786024093
14,modaarm,0.847682119205298,1.0,0.9206965402374976
15,mohsbotsarm,0.013245033112582781,1.0,0.20203050891044214
16,mohsbotsarm,0.019867549668874173,1.0,0.14095229572048187
17,mohsbotsarm,0.059602649006622516,0.4090909090909091,0.1561502541347454
18,mohsbotsarm,0.08609271523178808,0.1015625,0.09350824236787085
19,modearm,0.3443708609271523,1.0,0.5868312030960455
20,nshsdearm,0.013245033112582781,1.0,0.16329931618554522
21,nshsdearm,0.019867549668874173,0.6,0.1860521018838127
22,nshsdearm,0.026490066225165563,0.16666666666666666,0.06644554941850954
23,nshsdearm,0.039735099337748346,0.039735099337748346,0.039735099337748346
24,mogeaarm,0.847682119205298,1.0,0.9206965402374976
25,mogsaarm,0.013245033112582781,1.0,0.31622776601683794
26,mogsaarm,0.019867549668874173,0.5,0.09966832412776432
27,mogsaarm,0.039735099337748346,0.4285714285714286,0.4285714285714286
28,mogsaarm,0.06622516556291391,0.2702702702702703,0.3052812554363318
29,mossoarm,0.4966887417218543,1.0,0.7047614786024093
30,mowoaarm,0.847682119205298,1.0,0.9206965402374976
31,mososarm,0.4966887417218543,1.0,0.7047614786024093
32,mocssarm,0.006622516556291391,0.5,0.13130643285972254
33,mocssarm,0.013245033112582781,0.14285714285714285,0.37796447300922725
34,mocssarm,0.013245033112582781,0.3333333333333333,0.11664236870396087
35,mocssarm,0.013245033112582781,0.39999999999999997,0.0727874525246839
36,mocssarm,0.026490066225165563,0.16666666666666666,0.3333333333333333
