,algorithm,support,confidence,cosine
0,mocsoarm,0.3443708609271523,1.0,0.5868312030960455
1,mopso,0.019867549668874173,0.6,0.3585685828003181
2,mopso,0.033112582781456956,1.0,0.202444082544729
3,mopso,0.039735099337748346,0.039735099337748346,0.19933664825552863
4,nsgaii,0.013245033112582781,1.0,0.1150870675296872
5,nsgaii,0.026490066225165563,0.026490066225165563,0.1627576917542319
6,hmofaarm,0.32450331125827814,1.0,0.5696519211398117
7,mosaarm,0.10596026490066225,1.0,0.3255153835084638
8,mosaarm,0.18543046357615894,0.9333333333333335,0.451848057057532
9,mowsaarm,0.013245033112582781,1.0,0.12803687993289598
10,mocatsoarm,0.152317880794702,1.0,0.39027923438828
11,motlboarm,0.039735099337748346,1.0,0.19933664825552863
12,mofpaarm,0.006622516556291391,0.07142857142857142,0.2672612419124244
13,mofpaarm,0.006622516556291391,1.0,0.08137884587711595
14,mofpaarm,0.013245033112582781,0.3333333333333333,0.07392212709545727
15,moaloarm,0.4966887417218543,1.0,0.7047614786024093
16,modaarm,0.847682119205298,1.0,0.9206965402374976
17,mohsbotsarm,0.013245033112582781,0.15384615384615385,0.07692307692307693
18,mohsbotsarm,0.08609271523178808,0.1015625,0.09350824236787085
19,modearm,0.033112582781456956,1.0,0.19764235376052372
20,modearm,0.07947019867549669,0.4,0.3703280399090206
21,modearm,0.11920529801324503,0.5142857142857143,0.24759964021658667
22,nshsdearm,0.013245033112582781,1.0,0.16329931618554522
23,nshsdearm,0.026490066225165563,0.16666666666666666,0.06644554941850954
24,mogeaarm,0.046357615894039736,1.0,0.21530818817230277
25,mogsaarm,0.013245033112582781,1.0,0.31622776601683794
26,mogsaarm,0.019867549668874173,0.5,0.09966832412776432
27,mossoarm,0.06622516556291391,1.0,0.2573425063274894
28,mowoaarm,0.847682119205298,1.0,0.9206965402374976
29,mososarm,0.1390728476821192,1.0,0.3729247212000288
30,mocssarm,0.006622516556291391,0.5,0.09805806756909201
31,mocssarm,0.026490066225165563,0.16666666666666666,0.3333333333333333
