,algorithm,nbRules
0,mocsoarm,2
1,mopso,4
2,nsgaii,4
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,3
6,mocatsoarm,5
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,2
10,modaarm,1
11,mohsbotsarm,5
12,modearm,4
13,nshsdearm,3
14,mogeaarm,5
15,mogsaarm,2
16,mossoarm,3
17,mowoaarm,1
18,mososarm,4
19,mocssarm,2
