,score,algorithm
0,16.4,mossoarm
1,10.97,nshsdearm
2,10.91,modaarm
3,9.21,mogeaarm
4,9.15,mocssarm
5,8.0,mocsoarm
6,7.22,moaloarm
7,6.07,motlboarm
8,4.95,mogsaarm
9,4.94,mohsbotsarm
10,4.93,mososarm
11,4.92,mopso
12,4.92,mosaarm
13,4.86,mocatsoarm
14,4.86,mowoaarm
15,4.79,nsgaii
16,4.75,modearm
17,2.91,mowsaarm
18,2.86,hmofaarm
19,2.8,mofpaarm
