,score,algorithm
0,12.19,mopso
1,9.74,nsgaii
2,9.61,mocsoarm
3,8.07,mosaarm
4,8.05,motlboarm
5,7.79,mogsaarm
6,6.65,mocssarm
7,6.64,modearm
8,6.62,mocatsoarm
9,5.59,modaarm
10,5.38,mogeaarm
11,5.34,nshsdearm
12,4.66,mossoarm
13,4.1,mowsaarm
14,3.4,moaloarm
15,2.91,mohsbotsarm
16,2.77,hmofaarm
17,2.72,mofpaarm
18,2.68,mowoaarm
19,1.74,mososarm
