,score,algorithm
0,9.8,mogeaarm
1,9.68,mocsoarm
2,8.9,mocssarm
3,8.8,mowsaarm
4,8.19,modaarm
5,7.63,nshsdearm
6,6.31,nsgaii
7,6.27,mososarm
8,5.07,mogsaarm
9,4.97,mopso
10,4.95,mossoarm
11,4.94,mocatsoarm
12,4.92,mohsbotsarm
13,4.54,motlboarm
14,2.88,modearm
15,2.77,hmofaarm
16,2.77,mosaarm
17,2.72,mofpaarm
18,2.68,mowoaarm
19,2.59,moaloarm
