,algorithm,nbRules
0,mocsoarm,4
1,mopso,4
2,nsgaii,6
3,hmofaarm,1
4,mosaarm,2
5,mowsaarm,4
6,mocatsoarm,5
7,motlboarm,6
8,mofpaarm,1
9,moaloarm,3
10,modaarm,3
11,mohsbotsarm,2
12,modearm,3
13,nshsdearm,7
14,mogeaarm,1
15,mogsaarm,1
16,mossoarm,3
17,mowoaarm,4
18,mososarm,4
19,mocssarm,5
