,score,algorithm
0,33.0,mopso
1,33.0,hmofaarm
2,33.0,mocatsoarm
3,33.0,modaarm
4,33.0,mogeaarm
5,33.0,mowoaarm
6,32.0,mossoarm
7,29.0,moaloarm
8,28.0,mososarm
9,23.0,modearm
10,18.0,mofpaarm
11,11.0,mosaarm
12,10.0,mocssarm
13,6.5,mocsoarm
14,4.0,mogsaarm
15,3.75,nsgaii
16,2.5,mowsaarm
17,1.33,nshsdearm
18,1.0,motlboarm
19,0.5,mohsbotsarm
