,score,algorithm
0,24.0,hmofaarm
1,24.0,modaarm
2,24.0,mogeaarm
3,24.0,mowoaarm
4,23.0,mossoarm
5,22.0,moaloarm
6,21.0,mosaarm
7,14.0,mofpaarm
8,12.0,nshsdearm
9,11.0,modearm
10,6.5,mogsaarm
11,4.0,mocsoarm
12,4.0,mohsbotsarm
13,3.33,motlboarm
14,3.0,mososarm
15,2.0,mowsaarm
16,1.5,mocssarm
17,1.0,nsgaii
18,1.0,mocatsoarm
19,0.0,mopso
