,score,algorithm
0,32.0,mopso
1,32.0,hmofaarm
2,32.0,mocatsoarm
3,32.0,modaarm
4,32.0,mogeaarm
5,32.0,mowoaarm
6,31.0,mossoarm
7,28.0,moaloarm
8,27.0,mososarm
9,22.0,modearm
10,18.0,mofpaarm
11,12.5,mosaarm
12,10.0,mocssarm
13,6.5,mocsoarm
14,4.0,mogsaarm
15,3.75,nsgaii
16,2.5,mowsaarm
17,1.33,nshsdearm
18,1.0,motlboarm
19,0.5,mohsbotsarm
