,score,algorithm
0,28.0,hmofaarm
1,28.0,mocatsoarm
2,28.0,modaarm
3,28.0,mogeaarm
4,28.0,mowoaarm
5,27.0,mossoarm
6,26.0,mopso
7,25.0,moaloarm
8,22.0,mosaarm
9,22.0,mososarm
10,11.0,mocssarm
11,7.0,mofpaarm
12,5.5,mocsoarm
13,3.67,mowsaarm
14,3.67,mogsaarm
15,3.33,nsgaii
16,2.5,nshsdearm
17,2.0,mohsbotsarm
18,1.0,motlboarm
19,1.0,modearm
