,score,algorithm
0,29.0,hmofaarm
1,29.0,mocatsoarm
2,29.0,modaarm
3,29.0,mogeaarm
4,29.0,mowoaarm
5,28.0,mossoarm
6,27.0,moaloarm
7,26.0,mosaarm
8,17.0,mofpaarm
9,9.5,mogsaarm
10,9.0,mocsoarm
11,8.0,mowsaarm
12,6.5,modearm
13,6.5,nshsdearm
14,4.67,motlboarm
15,4.0,mohsbotsarm
16,3.5,mososarm
17,2.0,mocssarm
18,0.25,nsgaii
19,0.0,mopso
