,score,algorithm
0,32.0,mopso
1,32.0,hmofaarm
2,32.0,mocatsoarm
3,32.0,modaarm
4,32.0,mogeaarm
5,32.0,mowoaarm
6,32.0,mososarm
7,31.0,mossoarm
8,28.0,moaloarm
9,22.0,modearm
10,17.0,mofpaarm
11,10.33,mosaarm
12,7.5,mogsaarm
13,6.5,mocssarm
14,5.5,mocsoarm
15,2.75,nsgaii
16,1.75,mowsaarm
17,0.67,motlboarm
18,0.67,nshsdearm
19,0.5,mohsbotsarm
