,algorithm,nbRules
0,mocsoarm,3
1,mopso,4
2,nsgaii,3
3,hmofaarm,1
4,mosaarm,5
5,mowsaarm,4
6,mocatsoarm,4
7,motlboarm,3
8,mofpaarm,1
9,moaloarm,1
10,modaarm,3
11,mohsbotsarm,4
12,modearm,1
13,nshsdearm,3
14,mogeaarm,2
15,mogsaarm,3
16,mossoarm,4
17,mowoaarm,3
18,mososarm,1
19,mocssarm,3
