,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,3
3,hmofaarm,3
4,mosaarm,1
5,mowsaarm,2
6,mocatsoarm,3
7,motlboarm,2
8,mofpaarm,2
9,moaloarm,2
10,modaarm,1
11,mohsbotsarm,4
12,modearm,1
13,nshsdearm,3
14,mogeaarm,1
15,mogsaarm,4
16,mossoarm,3
17,mowoaarm,1
18,mososarm,2
19,mocssarm,4
