,score,algorithm
0,8.17,mohsbotsarm
1,7.13,mossoarm
2,6.46,mocsoarm
3,4.75,modearm
4,4.31,mogeaarm
5,4.27,modaarm
6,4.23,hmofaarm
7,4.03,mogsaarm
8,3.85,mosaarm
9,3.8,mocatsoarm
10,3.73,nshsdearm
11,3.18,nsgaii
12,3.13,motlboarm
13,3.12,mocssarm
14,2.95,mopso
15,2.95,mofpaarm
16,2.61,mososarm
17,2.59,moaloarm
18,2.5,mowsaarm
19,1.98,mowoaarm
