,score,algorithm
0,10.25,nsgaii
1,10.01,mogsaarm
2,8.96,mososarm
3,8.86,nshsdearm
4,7.76,mohsbotsarm
5,6.9,mossoarm
6,4.95,mocatsoarm
7,4.92,mosaarm
8,4.92,mogeaarm
9,4.86,mocssarm
10,4.81,modearm
11,4.8,modaarm
12,4.79,mopso
13,4.75,mowsaarm
14,4.04,moaloarm
15,2.95,mofpaarm
16,2.91,mocsoarm
17,2.91,hmofaarm
18,2.91,motlboarm
19,2.77,mowoaarm
