,algorithm,nbRules
0,mocsoarm,3
1,mopso,3
2,nsgaii,4
3,hmofaarm,2
4,mosaarm,3
5,mowsaarm,3
6,mocatsoarm,4
7,motlboarm,1
8,mofpaarm,1
9,moaloarm,3
10,modaarm,5
11,mohsbotsarm,2
12,modearm,1
13,nshsdearm,2
14,mogeaarm,2
15,mogsaarm,4
16,mossoarm,4
17,mowoaarm,2
18,mososarm,2
19,mocssarm,2
