,score,algorithm
0,31.0,modaarm
1,31.0,mowoaarm
2,27.0,moaloarm
3,20.0,mogsaarm
4,17.0,mocsoarm
5,17.0,mowsaarm
6,16.0,mosaarm
7,12.0,hmofaarm
8,11.0,mososarm
9,9.0,mofpaarm
10,8.0,mogeaarm
11,6.0,mocatsoarm
12,6.0,mocssarm
13,5.67,motlboarm
14,5.0,mopso
15,2.0,nshsdearm
16,1.5,nsgaii
17,1.5,mohsbotsarm
18,1.5,mossoarm
19,0.0,modearm
