,score,algorithm
0,25.0,mopso
1,25.0,mocatsoarm
2,25.0,modaarm
3,25.0,mogeaarm
4,25.0,mowoaarm
5,23.0,mocsoarm
6,23.0,mosaarm
7,21.0,mossoarm
8,21.0,mososarm
9,20.0,hmofaarm
10,14.0,mofpaarm
11,14.0,moaloarm
12,11.0,nshsdearm
13,7.0,mocssarm
14,5.5,mowsaarm
15,4.0,mogsaarm
16,1.5,nsgaii
17,0.67,motlboarm
18,0.5,mohsbotsarm
19,0.5,modearm
