,score,algorithm
0,27.0,mocsoarm
1,27.0,mopso
2,27.0,mocatsoarm
3,27.0,modaarm
4,27.0,mogeaarm
5,27.0,mowoaarm
6,27.0,mososarm
7,26.0,mosaarm
8,25.0,mossoarm
9,24.0,hmofaarm
10,17.0,mofpaarm
11,17.0,moaloarm
12,17.0,modearm
13,9.0,nsgaii
14,7.5,nshsdearm
15,7.33,mocssarm
16,4.5,mogsaarm
17,4.33,mowsaarm
18,0.6,mohsbotsarm
19,0.33,motlboarm
