,score,algorithm
0,29.0,mocsoarm
1,29.0,mopso
2,29.0,mocatsoarm
3,29.0,modaarm
4,29.0,mogeaarm
5,29.0,mowoaarm
6,28.0,mosaarm
7,26.0,mossoarm
8,26.0,mososarm
9,25.0,hmofaarm
10,18.0,mofpaarm
11,18.0,moaloarm
12,18.0,modearm
13,8.33,mocssarm
14,8.0,nshsdearm
15,5.5,mogsaarm
16,4.33,mowsaarm
17,4.0,nsgaii
18,0.33,motlboarm
19,0.25,mohsbotsarm
