,score,algorithm
0,26.0,mocsoarm
1,26.0,mopso
2,26.0,mocatsoarm
3,26.0,modaarm
4,26.0,mogeaarm
5,26.0,mowoaarm
6,26.0,mososarm
7,25.0,mosaarm
8,24.0,mossoarm
9,23.0,hmofaarm
10,16.0,mofpaarm
11,16.0,moaloarm
12,16.0,modearm
13,8.0,nsgaii
14,6.0,nshsdearm
15,6.0,mocssarm
16,3.5,mogsaarm
17,3.33,mowsaarm
18,2.0,motlboarm
19,0.4,mohsbotsarm
