,score,algorithm
0,25.0,mocsoarm
1,25.0,mopso
2,25.0,mocatsoarm
3,25.0,modaarm
4,25.0,mogeaarm
5,25.0,mowoaarm
6,24.0,mosaarm
7,22.0,mossoarm
8,22.0,mososarm
9,21.0,hmofaarm
10,15.0,mofpaarm
11,15.0,moaloarm
12,12.0,nshsdearm
13,8.0,mocssarm
14,6.0,mowsaarm
15,4.75,mogsaarm
16,1.5,nsgaii
17,1.0,modearm
18,0.67,motlboarm
19,0.5,mohsbotsarm
