,score,algorithm
0,22.0,modaarm
1,22.0,mowoaarm
2,18.0,moaloarm
3,14.0,mogsaarm
4,12.0,mowsaarm
5,9.0,mofpaarm
6,9.0,mososarm
7,8.0,mocssarm
8,7.0,mosaarm
9,7.0,motlboarm
10,6.0,mocsoarm
11,6.0,mopso
12,5.0,mocatsoarm
13,5.0,nshsdearm
14,4.0,nsgaii
15,4.0,mossoarm
16,3.0,modearm
17,2.0,mogeaarm
18,0.0,hmofaarm
19,0.0,mohsbotsarm
