,score,algorithm
0,28.0,mocatsoarm
1,28.0,modaarm
2,28.0,mogeaarm
3,25.0,mocsoarm
4,25.0,mosaarm
5,25.0,mowoaarm
6,24.0,mossoarm
7,23.0,hmofaarm
8,18.0,moaloarm
9,17.0,mofpaarm
10,11.0,mososarm
11,6.5,mowsaarm
12,5.0,nshsdearm
13,4.5,mocssarm
14,4.0,nsgaii
15,3.5,mogsaarm
16,2.33,mopso
17,1.0,motlboarm
18,0.5,mohsbotsarm
19,0.5,modearm
