,score,algorithm
0,10.77,mocatsoarm
1,9.58,mossoarm
2,9.55,mososarm
3,8.47,motlboarm
4,8.43,modaarm
5,8.29,nshsdearm
6,7.79,mogeaarm
7,7.0,mowsaarm
8,6.82,moaloarm
9,6.21,modearm
10,5.72,mopso
11,5.45,mogsaarm
12,5.22,mocsoarm
13,4.95,mosaarm
14,4.92,hmofaarm
15,4.92,mohsbotsarm
16,4.89,mowoaarm
17,4.57,mofpaarm
18,4.57,mocssarm
19,2.8,nsgaii
