,score,algorithm
0,8.61,nsgaii
1,8.09,mogeaarm
2,7.85,mocssarm
3,7.79,mosaarm
4,6.43,modaarm
5,6.35,nshsdearm
6,6.3,motlboarm
7,6.27,modearm
8,6.09,mocatsoarm
9,6.02,moaloarm
10,5.91,mocsoarm
11,5.62,mopso
12,4.93,mogsaarm
13,4.92,mowsaarm
14,4.88,mososarm
15,4.79,mohsbotsarm
16,3.29,mossoarm
17,2.95,hmofaarm
18,2.8,mofpaarm
19,2.8,mowoaarm
