,score,algorithm
0,25.0,modaarm
1,25.0,mowoaarm
2,24.0,moaloarm
3,23.0,modearm
4,21.0,hmofaarm
5,21.0,mosaarm
6,20.0,mogeaarm
7,19.0,mofpaarm
8,17.0,mossoarm
9,15.0,mocsoarm
10,12.0,nshsdearm
11,10.0,mopso
12,8.0,mowsaarm
13,7.0,mocatsoarm
14,6.5,nsgaii
15,4.0,motlboarm
16,1.5,mohsbotsarm
17,1.5,mososarm
18,1.0,mocssarm
19,0.0,mogsaarm
