,score,algorithm
0,22.0,modaarm
1,21.0,moaloarm
2,20.0,hmofaarm
3,18.0,mogeaarm
4,18.0,mowoaarm
5,16.0,mossoarm
6,12.0,mosaarm
7,9.0,mofpaarm
8,8.0,nsgaii
9,7.0,motlboarm
10,7.0,nshsdearm
11,6.0,mocsoarm
12,6.0,mocatsoarm
13,5.0,mowsaarm
14,5.0,mohsbotsarm
15,4.0,mocssarm
16,3.0,mososarm
17,0.0,mopso
18,0.0,modearm
19,0.0,mogsaarm
