,score,algorithm
0,21.0,modaarm
1,21.0,mowoaarm
2,20.0,moaloarm
3,18.0,hmofaarm
4,18.0,mosaarm
5,17.0,mogeaarm
6,16.0,mofpaarm
7,14.0,mossoarm
8,13.0,nshsdearm
9,11.0,mopso
10,7.0,mocsoarm
11,5.5,nsgaii
12,5.0,motlboarm
13,5.0,modearm
14,3.0,mowsaarm
15,3.0,mocatsoarm
16,3.0,mohsbotsarm
17,2.0,mocssarm
18,1.0,mososarm
19,0.0,mogsaarm
