,score,algorithm
0,25.0,modaarm
1,25.0,mossoarm
2,25.0,mowoaarm
3,23.0,moaloarm
4,23.0,mososarm
5,22.0,mocsoarm
6,21.0,modearm
7,19.0,hmofaarm
8,19.0,mosaarm
9,18.0,mocatsoarm
10,17.0,mogeaarm
11,15.0,mofpaarm
12,8.5,nsgaii
13,8.0,mopso
14,8.0,nshsdearm
15,5.33,mowsaarm
16,2.0,motlboarm
17,2.0,mocssarm
18,1.5,mohsbotsarm
19,0.0,mogsaarm
