,score,algorithm
0,24.0,modaarm
1,24.0,mowoaarm
2,22.0,moaloarm
3,22.0,mossoarm
4,21.0,mocsoarm
5,20.0,modearm
6,18.0,hmofaarm
7,18.0,mosaarm
8,17.0,mocatsoarm
9,16.0,mogeaarm
10,15.0,mososarm
11,14.0,mofpaarm
12,9.0,nshsdearm
13,7.0,mopso
14,4.5,nsgaii
15,4.33,mowsaarm
16,3.0,mocssarm
17,2.0,motlboarm
18,1.0,mohsbotsarm
19,0.0,mogsaarm
