,score,algorithm
0,27.0,modaarm
1,27.0,mossoarm
2,27.0,mowoaarm
3,25.0,moaloarm
4,25.0,mososarm
5,23.0,mocsoarm
6,23.0,mogeaarm
7,22.0,modearm
8,20.0,hmofaarm
9,20.0,mosaarm
10,19.0,mocatsoarm
11,17.0,mofpaarm
12,9.5,nsgaii
13,9.0,mopso
14,7.33,nshsdearm
15,5.0,mowsaarm
16,2.0,motlboarm
17,2.0,mocssarm
18,1.33,mohsbotsarm
19,0.0,mogsaarm
