,score,algorithm
0,12.92,mocssarm
1,11.9,modaarm
2,10.61,nshsdearm
3,9.57,nsgaii
4,8.22,mogeaarm
5,7.56,mossoarm
6,7.52,mogsaarm
7,7.48,mowsaarm
8,5.48,moaloarm
9,5.41,mocatsoarm
10,4.95,mosaarm
11,4.95,motlboarm
12,4.95,mohsbotsarm
13,4.95,modearm
14,4.94,mowoaarm
15,4.92,mocsoarm
16,4.78,mopso
17,2.95,mofpaarm
18,2.95,mososarm
19,2.8,hmofaarm
