,algorithm,support,confidence,cosine
0,mocsoarm,0.005154639175257732,1.0,1.0
1,mocsoarm,0.788659793814433,1.0,0.8880651968264678
2,mocsoarm,0.845360824742268,0.9213483146067416,0.9265684601464158
3,mopso,0.8608247422680413,1.0,0.927806414220144
4,nsgaii,0.005154639175257732,1.0,1.0
5,nsgaii,0.865979381443299,1.0,0.9305801316615884
6,hmofaarm,0.9432989690721649,1.0,0.9712357947852648
7,mosaarm,0.005154639175257732,1.0,1.0
8,mosaarm,0.9432989690721649,1.0,0.9712357947852648
9,mowsaarm,0.9072164948453608,1.0,0.9524791309238018
10,mocatsoarm,0.9175257731958762,1.0,0.957875656437659
11,motlboarm,0.005154639175257732,1.0,1.0
12,motlboarm,0.8505154639175257,1.0,0.9222339529194995
13,mofpaarm,0.005154639175257732,1.0,1.0
14,mofpaarm,0.865979381443299,1.0,0.9305801316615884
15,moaloarm,0.005154639175257732,1.0,0.22941573387056177
16,moaloarm,0.030927835051546393,1.0,0.17586311452816475
17,moaloarm,0.06701030927835051,0.7647058823529412,0.49852724275079086
18,moaloarm,0.17010309278350516,0.4782608695652174,0.3992747047523453
19,modaarm,0.005154639175257732,1.0,1.0
20,modaarm,0.9329896907216495,0.9679144385026738,0.9784355567068931
21,modaarm,0.9432989690721649,1.0,0.9712357947852648
22,mohsbotsarm,0.005154639175257732,1.0,1.0
23,mohsbotsarm,0.9639175257731959,1.0,0.9817930157488368
24,modearm,0.005154639175257732,1.0,1.0
25,modearm,0.8608247422680413,1.0,0.927806414220144
26,nshsdearm,0.005154639175257732,1.0,1.0
27,nshsdearm,0.8608247422680413,1.0,0.927806414220144
28,mogeaarm,0.6752577319587629,1.0,0.8217406719633408
29,mogeaarm,0.7474226804123711,0.9354838709677419,0.8609473790915472
30,mogeaarm,0.7835051546391752,0.9101796407185628,0.8816076523876342
31,mogsaarm,0.005154639175257732,1.0,1.0
32,mogsaarm,0.9175257731958762,1.0,0.957875656437659
33,mogsaarm,0.9329896907216495,0.9890710382513661,0.9784355567068931
34,mossoarm,0.005154639175257732,1.0,1.0
35,mossoarm,0.9432989690721649,1.0,0.9712357947852648
36,mowoaarm,0.005154639175257732,1.0,1.0
37,mowoaarm,0.9432989690721649,1.0,0.9712357947852648
38,mososarm,0.9175257731958762,1.0,0.957875656437659
39,mocssarm,0.005154639175257732,1.0,1.0
40,mocssarm,0.5103092783505154,1.0,0.7143593481928514
41,mocssarm,0.8505154639175257,0.9375,0.9193948473022359
