,algorithm,nbRules
0,mocsoarm,3
1,mopso,3
2,nsgaii,3
3,hmofaarm,3
4,mosaarm,3
5,mowsaarm,2
6,mocatsoarm,3
7,motlboarm,2
8,mofpaarm,3
9,moaloarm,5
10,modaarm,1
11,mohsbotsarm,6
12,modearm,2
13,nshsdearm,2
14,mogeaarm,2
15,mogsaarm,1
16,mossoarm,4
17,mowoaarm,1
18,mososarm,3
19,mocssarm,4
