,score,algorithm
0,12.41,mosaarm
1,10.73,nsgaii
2,9.33,nshsdearm
3,7.93,modaarm
4,7.76,mogeaarm
5,7.04,mocatsoarm
6,5.91,mososarm
7,5.87,mocssarm
8,5.73,mocsoarm
9,5.52,mossoarm
10,4.92,hmofaarm
11,4.79,mowsaarm
12,4.77,mopso
13,4.61,mofpaarm
14,4.36,moaloarm
15,4.33,motlboarm
16,4.01,mogsaarm
17,2.91,mohsbotsarm
18,2.91,mowoaarm
19,2.79,modearm
