,score,algorithm
0,32.0,mocatsoarm
1,32.0,mofpaarm
2,32.0,modaarm
3,32.0,mogeaarm
4,32.0,mowoaarm
5,29.0,mocsoarm
6,29.0,moaloarm
7,29.0,mossoarm
8,27.0,hmofaarm
9,27.0,modearm
10,24.0,mososarm
11,21.0,mopso
12,15.0,mosaarm
13,5.0,motlboarm
14,4.33,mohsbotsarm
15,4.0,mowsaarm
16,4.0,mogsaarm
17,3.0,nsgaii
18,0.67,mocssarm
19,0.25,nshsdearm
