,score,algorithm
0,31.0,mofpaarm
1,31.0,modaarm
2,31.0,mogeaarm
3,31.0,mowoaarm
4,30.0,moaloarm
5,29.0,mocsoarm
6,28.0,hmofaarm
7,25.0,mossoarm
8,23.0,mocatsoarm
9,22.0,mososarm
10,14.67,mosaarm
11,12.0,motlboarm
12,8.0,modearm
13,5.33,mopso
14,3.0,mowsaarm
15,2.5,mohsbotsarm
16,1.67,mogsaarm
17,1.5,nshsdearm
18,1.0,mocssarm
19,0.33,nsgaii
