,score,algorithm
0,32.0,mofpaarm
1,32.0,modaarm
2,32.0,mogeaarm
3,32.0,mowoaarm
4,30.0,moaloarm
5,30.0,mossoarm
6,29.0,mocsoarm
7,27.0,hmofaarm
8,27.0,modearm
9,20.0,mososarm
10,14.67,mosaarm
11,12.5,mocatsoarm
12,9.0,motlboarm
13,3.67,mopso
14,3.25,mogsaarm
15,3.0,mowsaarm
16,2.0,nsgaii
17,2.0,mohsbotsarm
18,0.5,mocssarm
19,0.33,nshsdearm
