,score,algorithm
0,33.0,mopso
1,33.0,mocatsoarm
2,33.0,mofpaarm
3,33.0,modaarm
4,33.0,mogeaarm
5,33.0,mowoaarm
6,29.0,mocsoarm
7,29.0,moaloarm
8,29.0,mossoarm
9,29.0,mososarm
10,28.0,modearm
11,27.0,hmofaarm
12,15.0,mosaarm
13,10.5,mowsaarm
14,9.5,nsgaii
15,5.0,motlboarm
16,4.25,mogsaarm
17,3.75,mohsbotsarm
18,1.75,nshsdearm
19,0.17,mocssarm
