,score,algorithm
0,11.85,mogeaarm
1,10.73,mososarm
2,10.41,mocssarm
3,9.25,mocatsoarm
4,9.04,mosaarm
5,8.91,motlboarm
6,8.54,mowsaarm
7,8.13,mocsoarm
8,6.94,modearm
9,5.86,mogsaarm
10,5.25,nsgaii
11,4.92,mofpaarm
12,4.86,mohsbotsarm
13,4.79,mowoaarm
14,4.46,modaarm
15,2.95,hmofaarm
16,2.86,nshsdearm
17,2.77,moaloarm
18,2.69,mossoarm
19,2.68,mopso
