,score,algorithm
0,7.23,nshsdearm
1,6.56,mocssarm
2,6.19,mogeaarm
3,5.27,modaarm
4,5.22,mocsoarm
5,5.01,mohsbotsarm
6,4.94,nsgaii
7,4.83,mosaarm
8,4.73,mocatsoarm
9,4.59,mowsaarm
10,4.36,moaloarm
11,4.07,modearm
12,3.94,mowoaarm
13,3.84,mossoarm
14,3.62,mopso
15,3.37,motlboarm
16,2.8,hmofaarm
17,2.8,mogsaarm
18,2.62,mofpaarm
19,2.15,mososarm
