,algorithm,nbRules
0,mocsoarm,2
1,mopso,2
2,nsgaii,6
3,hmofaarm,1
4,mosaarm,2
5,mowsaarm,8
6,mocatsoarm,1
7,motlboarm,4
8,mofpaarm,2
9,moaloarm,5
10,modaarm,5
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,7
14,mogeaarm,3
15,mogsaarm,3
16,mossoarm,2
17,mowoaarm,2
18,mososarm,2
19,mocssarm,3
