,algorithm,support,confidence,cosine
0,mocsoarm,0.019867549668874173,1.0,0.14095229572048187
1,mocsoarm,0.026490066225165563,0.026490066225165563,0.09028172355323778
2,mopso,0.0,0.0,0.0
3,nsgaii,0.039735099337748346,1.0,0.19933664825552863
4,hmofaarm,0.013245033112582781,0.013245033112582781,0.0575435337648436
5,hmofaarm,0.013245033112582781,0.10526315789473684,0.03733917529687579
6,mosaarm,0.013245033112582781,0.013245033112582781,0.018793639429397584
7,mowsaarm,0.0,0.0,0.0
8,mocatsoarm,0.013245033112582781,0.25,0.15430334996209194
9,motlboarm,0.013245033112582781,0.06896551724137931,0.030223344611218454
10,mofpaarm,0.0,0.0,0.0
11,moaloarm,0.15894039735099338,1.0,0.39867329651105726
12,modaarm,0.15894039735099338,1.0,0.39867329651105726
13,mohsbotsarm,0.006622516556291391,0.0625,0.08333333333333333
14,modearm,0.0,0.0,0.0
15,nshsdearm,0.006622516556291391,0.006622516556291391,0.04068942293855798
16,mogeaarm,0.006622516556291391,0.05263157894736842,0.06622661785325218
17,mogsaarm,0.0,0.0,0.0
18,mossoarm,0.006622516556291391,0.019999999999999997,0.07071067811865475
19,mossoarm,0.013245033112582781,0.013245033112582781,0.035516640114288456
20,mossoarm,0.013245033112582781,0.039999999999999994,0.023017413505937438
21,mowoaarm,0.32450331125827814,1.0,0.5696519211398117
22,mososarm,0.006622516556291391,0.020408163265306124,0.011625549411016565
23,mocssarm,0.006622516556291391,0.19999999999999998,0.09128709291752768
