,score,algorithm
0,23.0,moaloarm
1,21.0,mossoarm
2,21.0,mowoaarm
3,19.0,mocsoarm
4,18.0,modaarm
5,16.0,modearm
6,13.5,mocatsoarm
7,10.0,motlboarm
8,8.0,mofpaarm
9,6.0,mocssarm
10,5.5,mosaarm
11,5.0,mopso
12,5.0,mogsaarm
13,3.5,nsgaii
14,3.0,mowsaarm
15,3.0,nshsdearm
16,2.0,hmofaarm
17,2.0,mososarm
18,0.0,mohsbotsarm
19,0.0,mogeaarm
