,score,algorithm
0,21.0,mowoaarm
1,20.0,mocsoarm
2,19.0,modaarm
3,18.0,moaloarm
4,17.0,mocatsoarm
5,11.0,mocssarm
6,10.0,motlboarm
7,10.0,mossoarm
8,8.0,mosaarm
9,7.0,nsgaii
10,7.0,modearm
11,7.0,nshsdearm
12,7.0,mososarm
13,6.0,mopso
14,0.0,hmofaarm
15,0.0,mowsaarm
16,0.0,mofpaarm
17,0.0,mohsbotsarm
18,0.0,mogeaarm
19,0.0,mogsaarm
