,score,algorithm
0,31.0,hmofaarm
1,31.0,mocatsoarm
2,31.0,moaloarm
3,31.0,modaarm
4,31.0,mossoarm
5,26.0,mocsoarm
6,26.0,mopso
7,26.0,motlboarm
8,26.0,mogeaarm
9,26.0,mowoaarm
10,23.0,modearm
11,20.0,mososarm
12,13.5,mosaarm
13,12.0,mofpaarm
14,9.5,nsgaii
15,3.67,mocssarm
16,2.0,mogsaarm
17,1.5,mohsbotsarm
18,1.25,nshsdearm
19,0.0,mowsaarm
