,score,algorithm
0,28.0,hmofaarm
1,28.0,mocatsoarm
2,28.0,motlboarm
3,28.0,moaloarm
4,28.0,modaarm
5,28.0,mogeaarm
6,28.0,mossoarm
7,24.0,mocsoarm
8,24.0,mopso
9,24.0,modearm
10,24.0,mowoaarm
11,17.0,mososarm
12,13.5,mosaarm
13,9.67,mofpaarm
14,7.0,nsgaii
15,3.5,mowsaarm
16,2.33,mohsbotsarm
17,1.67,nshsdearm
18,0.8,mocssarm
19,0.67,mogsaarm
