,score,algorithm
0,30.0,hmofaarm
1,30.0,mocatsoarm
2,30.0,moaloarm
3,30.0,modaarm
4,30.0,mossoarm
5,25.0,mocsoarm
6,25.0,mopso
7,25.0,motlboarm
8,25.0,mogeaarm
9,25.0,mowoaarm
10,22.0,modearm
11,18.0,mososarm
12,14.5,mosaarm
13,10.0,mofpaarm
14,6.5,nsgaii
15,5.0,mowsaarm
16,1.33,mohsbotsarm
17,1.25,mocssarm
18,1.0,mogsaarm
19,0.25,nshsdearm
