,score,algorithm
0,26.0,hmofaarm
1,26.0,mocatsoarm
2,26.0,motlboarm
3,26.0,moaloarm
4,26.0,modaarm
5,26.0,mogeaarm
6,26.0,mossoarm
7,22.0,mocsoarm
8,22.0,mopso
9,22.0,modearm
10,22.0,mowoaarm
11,21.0,mososarm
12,10.5,mosaarm
13,8.0,mofpaarm
14,5.5,nsgaii
15,3.0,mowsaarm
16,2.0,mohsbotsarm
17,1.67,mocssarm
18,1.33,nshsdearm
19,0.33,mogsaarm
