,score,algorithm
0,10.21,modearm
1,7.9,mocsoarm
2,7.7,mossoarm
3,7.48,mososarm
4,7.46,nshsdearm
5,6.45,mowsaarm
6,5.87,modaarm
7,5.79,motlboarm
8,5.72,mosaarm
9,5.6,mocssarm
10,4.95,mohsbotsarm
11,4.78,nsgaii
12,4.78,mowoaarm
13,4.75,mogeaarm
14,4.73,moaloarm
15,4.1,mopso
16,3.74,mocatsoarm
17,2.91,hmofaarm
18,2.79,mogsaarm
19,2.68,mofpaarm
