,score,algorithm
0,15.03,mogeaarm
1,7.92,modearm
2,7.64,modaarm
3,7.28,nsgaii
4,7.27,mopso
5,7.0,mossoarm
6,6.65,mosaarm
7,6.61,mowsaarm
8,6.36,nshsdearm
9,6.35,mocssarm
10,4.95,mohsbotsarm
11,4.92,mocatsoarm
12,4.06,motlboarm
13,2.95,mososarm
14,2.91,hmofaarm
15,2.91,mofpaarm
16,2.91,moaloarm
17,2.91,mogsaarm
18,2.91,mowoaarm
19,2.79,mocsoarm
