,score,algorithm
0,14.52,modaarm
1,11.14,mossoarm
2,10.37,mogsaarm
3,9.47,nsgaii
4,7.94,mososarm
5,7.8,mohsbotsarm
6,7.47,nshsdearm
7,7.45,mocsoarm
8,5.32,mocatsoarm
9,5.19,moaloarm
10,4.94,mofpaarm
11,4.92,mogeaarm
12,4.88,mosaarm
13,4.88,modearm
14,4.81,mowoaarm
15,4.8,mowsaarm
16,4.78,mocssarm
17,4.63,motlboarm
18,2.95,mopso
19,2.95,hmofaarm
