,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,4
3,hmofaarm,2
4,mosaarm,3
5,mowsaarm,2
6,mocatsoarm,1
7,motlboarm,2
8,mofpaarm,1
9,moaloarm,4
10,modaarm,4
11,mohsbotsarm,2
12,modearm,2
13,nshsdearm,4
14,mogeaarm,4
15,mogsaarm,5
16,mossoarm,1
17,mowoaarm,2
18,mososarm,2
19,mocssarm,3
