,algorithm,nbRules
0,mocsoarm,1
1,mopso,3
2,nsgaii,3
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,1
6,mocatsoarm,4
7,motlboarm,3
8,mofpaarm,2
9,moaloarm,2
10,modaarm,2
11,mohsbotsarm,3
12,modearm,1
13,nshsdearm,4
14,mogeaarm,3
15,mogsaarm,2
16,mossoarm,4
17,mowoaarm,2
18,mososarm,1
19,mocssarm,2
