,score,algorithm
0,14.49,nshsdearm
1,12.68,mossoarm
2,10.92,nsgaii
3,9.5,mocssarm
4,8.97,motlboarm
5,8.79,modaarm
6,7.38,moaloarm
7,7.35,mopso
8,5.6,mogeaarm
9,5.05,mocatsoarm
10,4.95,hmofaarm
11,4.94,mohsbotsarm
12,4.92,mosaarm
13,4.81,mocsoarm
14,4.8,mogsaarm
15,4.78,mowsaarm
16,4.78,mowoaarm
17,2.95,mofpaarm
18,2.88,modearm
19,2.86,mososarm
