,score,algorithm
0,9.44,nshsdearm
1,9.18,mogeaarm
2,9.13,nsgaii
3,9.05,modaarm
4,6.22,mocsoarm
5,6.15,mososarm
6,6.02,mowsaarm
7,6.01,mogsaarm
8,5.84,mocssarm
9,5.82,mosaarm
10,5.8,mopso
11,5.32,mofpaarm
12,5.16,mossoarm
13,5.07,motlboarm
14,4.92,mohsbotsarm
15,4.81,modearm
16,2.95,hmofaarm
17,2.8,mocatsoarm
18,2.8,moaloarm
19,2.79,mowoaarm
