,score,algorithm
0,9.29,mohsbotsarm
1,8.8,mososarm
2,7.98,mogsaarm
3,6.97,mocatsoarm
4,6.92,mossoarm
5,6.71,mosaarm
6,6.6,modaarm
7,6.57,motlboarm
8,6.19,nshsdearm
9,6.04,nsgaii
10,6.01,mocsoarm
11,5.66,mocssarm
12,5.53,mowsaarm
13,5.46,mofpaarm
14,4.62,modearm
15,4.59,mowoaarm
16,4.26,moaloarm
17,4.04,mopso
18,3.15,mogeaarm
19,2.91,hmofaarm
