,score,algorithm
0,11.47,mohsbotsarm
1,7.98,mogsaarm
2,7.85,nshsdearm
3,7.73,mososarm
4,7.66,nsgaii
5,7.42,mocssarm
6,7.03,mowsaarm
7,7.03,mossoarm
8,6.91,modearm
9,6.73,mosaarm
10,6.6,modaarm
11,6.16,mocatsoarm
12,5.9,mopso
13,5.46,mofpaarm
14,4.8,motlboarm
15,4.59,mowoaarm
16,4.3,mogeaarm
17,3.73,moaloarm
18,2.91,hmofaarm
19,2.68,mocsoarm
