,score,algorithm
0,10.34,nsgaii
1,10.01,mogsaarm
2,8.25,motlboarm
3,7.82,mohsbotsarm
4,7.78,mocsoarm
5,7.68,modearm
6,7.62,nshsdearm
7,7.58,mopso
8,7.57,mowsaarm
9,6.35,moaloarm
10,5.54,mocssarm
11,5.32,mocatsoarm
12,4.95,mosaarm
13,4.95,mofpaarm
14,4.92,mogeaarm
15,4.92,mowoaarm
16,4.88,modaarm
17,4.73,mososarm
18,2.95,mossoarm
19,2.8,hmofaarm
