,algorithm,nbRules
0,mocsoarm,3
1,mopso,2
2,nsgaii,2
3,hmofaarm,2
4,mosaarm,2
5,mowsaarm,1
6,mocatsoarm,3
7,motlboarm,4
8,mofpaarm,1
9,moaloarm,3
10,modaarm,5
11,mohsbotsarm,2
12,modearm,1
13,nshsdearm,5
14,mogeaarm,4
15,mogsaarm,1
16,mossoarm,4
17,mowoaarm,7
18,mososarm,1
19,mocssarm,3
